,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
669,MaryRaftery6,Mary Raftery,1.11036E+18,1.24727E+18,/MaryRaftery6/status/1247271596869500928,06-04-2020 21:14,1586207696,"Bruce is safely ensconced in a BnB in Ireland. No worries. I, your mother, am also well; thank you for asking!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bruce is safely ensconced in a BnB in Ireland. No worries. I, your mother, am also well; thank you for asking!</p>",[],[],FALSE,[],,0,0,1,TRUE,TRUE,1.24719E+18,"[{'screen_name': 'missamandapell', 'user_id': '356567123'}, {'screen_name': 'TrentonDiocese', 'user_id': '540190735'}]"
670,beirutista,Danielle Issa,1118941040,1.24727E+18,/beirutista/status/1247270804661735424,06-04-2020 21:11,1586207507,@dunkindonuts so bummed I haven't scored any of the thousands of gift card prizes you're giving away daily on Dunkin Savings Time  #heartbroken #dunkinlover,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> so bummed I haven't scored any of the thousands of gift card prizes you're giving away daily on Dunkin Savings Time <img alt=""☹️"" aria-label=""Emoji: Frowning face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2639.png"" title=""Frowning face""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/heartbroken?src=hash""><s>#</s><b>heartbroken</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dunkinlover?src=hash""><s>#</s><b>dunkinlover</b></a></p>",[],"['heartbroken', 'dunkinlover']",FALSE,[],,0,0,0,FALSE,FALSE,,[]
671,FlagelSammie,Sam,4632661970,1.24727E+18,/FlagelSammie/status/1247269806606336008,06-04-2020 21:07,1586207269,miss you @dunkindonuts,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">miss you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a></p>",[],[],FALSE,[],,10,0,0,FALSE,FALSE,,[]
672,KCanterArt,Kimberlee Canter,3319483848,1.24727E+18,/KCanterArt/status/1247269093134262273,06-04-2020 21:04,1586207099,pic.twitter.com/sjHBEn430f,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/sjHBEn430f"">pic.twitter.com/sjHBEn430f</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EU8wn46XgAIO3Lr.jpg'],,1,1,0,FALSE,TRUE,1.24727E+18,"[{'screen_name': 'ACmeansBusiness', 'user_id': '497467070'}]"
673,loneookami2,A,1.18686E+18,1.24727E+18,/loneookami2/status/1247268332799049728,06-04-2020 21:01,1586206918,@dunkindonuts Your app is not working!! It’s not even letting me change my Password. Don’t even have access to my gift card.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> Your app is not working!! It’s not even letting me change my Password. Don’t even have access to my gift card.</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
674,_JoeysWorldTour,Joey's World Tour!,26114568,1.24727E+18,/_JoeysWorldTour/status/1247267837762326530,06-04-2020 21:00,1586206800,"@dunkindonuts Munchkins Donut Hole Treats Review!
https://youtu.be/S-jY2jRQUZI 
#Dunkin #DunkinDonuts
#comfortfood
#ClapBecauseWeCare
#StayHomeSaveLivespic.twitter.com/82e3Mn6IFZ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> Munchkins Donut Hole Treats Review!
<a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/S-jY2jRQUZI"" dir=""ltr"" href=""https://t.co/2VyBy8v6uU"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/S-jY2jRQUZI""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/S-jY2jRQUZI</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Dunkin?src=hash""><s>#</s><b>Dunkin</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DunkinDonuts?src=hash""><s>#</s><b><strong>DunkinDonuts</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/comfortfood?src=hash""><s>#</s><b>comfortfood</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ClapBecauseWeCare?src=hash""><s>#</s><b>ClapBecauseWeCare</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StayHomeSaveLives?src=hash""><s>#</s><b>StayHomeSaveLives</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/82e3Mn6IFZ"">pic.twitter.com/82e3Mn6IFZ</a></p>",['https://youtu.be/S-jY2jRQUZI'],"['Dunkin', 'DunkinDonuts', 'comfortfood', 'ClapBecauseWeCare', 'StayHomeSaveLivespic']",TRUE,['https://pbs.twimg.com/media/EU3dreIU8AAw7Zj.jpg'],,0,0,0,FALSE,FALSE,,[]
675,Davidle33,David Espinoza,51269869,1.24727E+18,/Davidle33/status/1247266969595904002,06-04-2020 20:56,1586206593,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30973"" dir=""ltr"" href=""/Starbucks""><s>@</s><b>Starbucks</b></a> where is the dedication and loyalty? Starbucks all around me closed but you know who didn’t close <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a>. Just saying who’s got my back here? <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30973"" dir=""ltr"" href=""/Starbucks""><s>@</s><b>starbucks</b></a> or <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>Dunkindonuts</strong></b></a> <img alt=""🤔"" aria-label=""Emoji: Thinking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Thinking face""/></p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
676,MichelleAkers10,Michelle Akers,910398757,1.24726E+18,/MichelleAkers10/status/1247262781172330497,06-04-2020 20:39,1586205594,Laughing so hard @JohnPMotta. I love it when people with power and influence are candid and choose to empower others. Thank you and also happy you also empower @dunkindonuts  https://twitter.com/JohnPMotta/status/1247201325210836994 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Laughing so hard <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""23936649"" dir=""ltr"" href=""/JohnPMotta""><s>@</s><b>JohnPMotta</b></a>. I love it when people with power and influence are candid and choose to empower others. Thank you and also happy you also empower <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> <img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/><img alt=""💪"" aria-label=""Emoji: Flexed biceps"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4aa.png"" title=""Flexed biceps""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/JohnPMotta/status/1247201325210836994"" dir=""ltr"" href=""https://t.co/mpTFQwbXxa"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/JohnPMotta/status/1247201325210836994""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/JohnPMotta/sta</span><span class=""invisible"">tus/1247201325210836994</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/JohnPMotta/status/1247201325210836994'],[],FALSE,[],,10,0,0,FALSE,FALSE,,[]
677,tayyyh15,Tayy🖤,339759886,1.24726E+18,/tayyyh15/status/1247260745814937602,06-04-2020 20:31,1586205109,that bean juice be FIRE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">that bean juice be FIRE</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24712E+18,"[{'screen_name': 'An_xiousunicorn', 'user_id': '1244081259330011138'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
678,mrthursdaynight,Mr. Thursday Night™,21577013,1.24726E+18,/mrthursdaynight/status/1247258968956612608,06-04-2020 20:24,1586204685,"found some East Coast flavor on the West Coast.

#DunkinDonuts #Indio #CoffeeOnly #MTNDoesntEatDonuts #Ever #Decaf #DecafIsLikeCallingAHookerToCuddle #UnrulyHair #GreyBeard #ElJoyoDeSexopic.twitter.com/DblMD73du9","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">found some East Coast flavor on the West Coast.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DunkinDonuts?src=hash""><s>#</s><b><strong>DunkinDonuts</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Indio?src=hash""><s>#</s><b>Indio</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoffeeOnly?src=hash""><s>#</s><b>CoffeeOnly</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MTNDoesntEatDonuts?src=hash""><s>#</s><b>MTNDoesntEatDonuts</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ever?src=hash""><s>#</s><b>Ever</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Decaf?src=hash""><s>#</s><b>Decaf</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DecafIsLikeCallingAHookerToCuddle?src=hash""><s>#</s><b>DecafIsLikeCallingAHookerToCuddle</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UnrulyHair?src=hash""><s>#</s><b>UnrulyHair</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GreyBeard?src=hash""><s>#</s><b>GreyBeard</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ElJoyoDeSexo?src=hash""><s>#</s><b>ElJoyoDeSexo</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/DblMD73du9"">pic.twitter.com/DblMD73du9</a></p>",[],"['DunkinDonuts', 'Indio', 'CoffeeOnly', 'MTNDoesntEatDonuts', 'Ever', 'Decaf', 'DecafIsLikeCallingAHookerToCuddle', 'UnrulyHair', 'GreyBeard', 'ElJoyoDeSexopic']",TRUE,['https://pbs.twimg.com/media/EU8na4yUMAAbpD3.jpg'],,2,0,1,TRUE,FALSE,,[]
679,ZENAPRCHAMP,ZENA,1262479110,1.24726E+18,/ZENAPRCHAMP/status/1247257703392649218,06-04-2020 20:19,1586204384,"Drinking ,,,,. #Coffee thank @dunkindonuts home stash I buy three bags eveytime I go. So happy I did !","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Drinking ,,,,. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coffee?src=hash""><s>#</s><b>Coffee</b></a> thank <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> home stash I buy three bags eveytime I go. So happy I did !</p>",[],['Coffee'],FALSE,[],,0,0,0,FALSE,FALSE,,[]
680,trackpr,PR,876925920,1.24726E+18,/trackpr/status/1247257094023196673,06-04-2020 20:17,1586204238,"I'm at @DunkinDonuts in Salem, MA https://www.swarmapp.com/c/clB7GYVef2y ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>DunkinDonuts</strong></b></a> in Salem, MA <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.swarmapp.com/c/clB7GYVef2y"" dir=""ltr"" href=""https://t.co/EYuJZ5GMQp"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.swarmapp.com/c/clB7GYVef2y""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">swarmapp.com/c/clB7GYVef2y</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://www.swarmapp.com/c/clB7GYVef2y'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
681,loriwith2Ts,Loretta 🇩🇴,30348020,1.24726E+18,/loriwith2Ts/status/1247256405599543296,06-04-2020 20:14,1586204074,"Anyone know why most @dunkindonuts are closed in Queens, NY?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Anyone know why most <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> are closed in Queens, NY?</p>",[],[],FALSE,[],,1,0,0,FALSE,FALSE,,[]
682,alyssalaureno,Alyssa,1835525202,1.24726E+18,/alyssalaureno/status/1247256029093597184,06-04-2020 20:13,1586203984,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> is superior to all other coffee chains <img alt=""🤷🏻‍♀️"" aria-label=""Emoji: Woman shrugging (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f937-1f3fb-200d-2640-fe0f.png"" title=""Woman shrugging (light skin tone)""/></p>",[],[],FALSE,[],,3,0,0,FALSE,FALSE,,[]
683,RMatthewsProd,REEN,1.22658E+18,1.24726E+18,/RMatthewsProd/status/1247255128056516608,06-04-2020 20:09,1586203770,"I miss my girlfriend, the bois, and Dunkin
@dunkindonuts ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I miss my girlfriend, the bois, and Dunkin
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> <img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/><img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/></p>",[],[],FALSE,[],,3,1,0,FALSE,FALSE,,[]
684,FredDugan,Fred Dugan☘️🇺🇸,472221936,1.24725E+18,/FredDugan/status/1247254800028352519,06-04-2020 20:08,1586203691,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a>.   Should employees serving coffee etc through drive in service be wearing masks??</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
685,mawahussein,mawahussein,9.69657E+17,1.24725E+18,/mawahussein/status/1247253880485883906,06-04-2020 20:04,1586203472,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> can i paint my nails pink and peach? <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1016008321"" dir=""ltr"" href=""/charlidamelio""><s>@</s><b>charlidamelio</b></a></p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
686,bigdaddysage1,4inches is enough,1.12191E+18,1.24725E+18,/bigdaddysage1/status/1247252627282440197,06-04-2020 19:59,1586203173,Thats nasty bruh ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thats nasty bruh <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.2472E+18,"[{'screen_name': 'merisahune', 'user_id': '1150858199093956609'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
687,naters_gon_nate,Nate Van Buskirk,7.77734E+17,1.24876E+18,/naters_gon_nate/status/1248762570535628801,10-04-2020 23:59,1586563172,Give your employees paid sick leave.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Give your employees paid sick leave.</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.2406E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
688,chipotlepepper,(((bj))),19706258,1.24876E+18,/chipotlepepper/status/1248762050420989952,10-04-2020 23:57,1586563048,"Two Fridays in a row y’all are doing app maintenance before stores are closed, and we have to use the app for promos. So Dunkin is not in need of the business you’re losing because of this? Good to know, will support others.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Two Fridays in a row y’all are doing app maintenance before stores are closed, and we have to use the app for promos. So Dunkin is not in need of the business you’re losing because of this? Good to know, will support others.</p>",[],[],FALSE,[],,0,1,1,TRUE,TRUE,1.24858E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
